Time,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),Angle X(°),Angle Y(°),Angle Z(°),Magnetic field X(ʯt),Magnetic field Y(ʯt),Magnetic field Z(ʯt),Temperature(℃),Quaternions 0(),Quaternions 1(),Quaternions 2(),Quaternions 3()
 15:28:53.397,c2:22:89:2b:7b:c3, 2015-01-01 00:44:01.765, 0.026, -0.029, 1.003, 0, 0, 0, -1.736, -1.483, 126.326, 57.134, -41.748, -12.348, 22.35, 0.45151, 0.0047, -0.01935, 0.892,
 15:28:53.397,c2:22:89:2b:7b:c3, 2015-01-01 00:44:01.765, 0.026, -0.032, 1.002, 0, 0, 0, -1.736, -1.483, 126.326, 57.134, -41.748, -12.348, 22.35, 0.45151, 0.0047, -0.01935, 0.892,
 15:28:53.397,c2:22:89:2b:7b:c3, 2015-01-01 00:44:01.765, 0.025, -0.033, 1.001, 0, 0, 0, -1.736, -1.483, 126.326, 57.134, -41.748, -12.348, 22.35, 0.45151, 0.0047, -0.01935, 0.892,
 15:28:53.426,c2:22:89:2b:7b:c3, 2015-01-01 00:44:01.765, 0.025, -0.03, 1.002, 0, 0, 0, -1.736, -1.483, 126.326, 57.134, -41.748, -12.348, 22.35, 0.45151, 0.0047, -0.01935, 0.892,
 15:28:53.426,c2:22:89:2b:7b:c3, 2015-01-01 00:44:01.765, 0.029, -0.029, 1.001, 0, 0, 0, -1.736, -1.483, 126.326, 57.134, -41.748, -12.348, 22.35, 0.45151, 0.0047, -0.01935, 0.892,
 15:28:53.426,c2:22:89:2b:7b:c3, 2015-01-01 00:44:01.765, 0.027, -0.03, 1.003, 0, 0, 0, -1.736, -1.483, 126.326, 57.134, -41.748, -12.348, 22.35, 0.45151, 0.0047, -0.01935, 0.892,
 15:28:53.426,c2:22:89:2b:7b:c3, 2015-01-01 00:44:01.765, 0.025, -0.029, 1.001, 0, 0, 0, -1.736, -1.483, 126.326, 57.134, -41.748, -12.348, 22.35, 0.45151, 0.0047, -0.01935, 0.892,
 15:28:53.486,c2:22:89:2b:7b:c3, 2015-01-01 00:44:01.765, 0.024, -0.028, 1.002, 0, 0, 0, -1.736, -1.483, 126.326, 57.134, -41.748, -12.348, 22.35, 0.45151, 0.0047, -0.01935, 0.892,
 15:28:53.486,c2:22:89:2b:7b:c3, 2015-01-01 00:44:01.765, 0.028, -0.03, 1.004, 0, 0, 0, -1.736, -1.483, 126.326, 57.134, -41.748, -12.348, 22.35, 0.45151, 0.0047, -0.01935, 0.892,
 15:28:53.486,c2:22:89:2b:7b:c3, 2015-01-01 00:44:01.765, 0.023, -0.031, 1.002, 0, 0, 0, -1.736, -1.483, 126.326, 57.134, -41.748, -12.348, 22.35, 0.45151, 0.0047, -0.01935, 0.892,
 15:28:53.486,c2:22:89:2b:7b:c3, 2015-01-01 00:44:01.765, 0.024, -0.03, 1.003, 0, 0, 0, -1.736, -1.483, 126.326, 57.134, -41.748, -12.348, 22.35, 0.45151, 0.0047, -0.01935, 0.892,
 15:28:53.516,c2:22:89:2b:7b:c3, 2015-01-01 00:44:01.765, 0.028, -0.03, 1, 0, 0, 0, -1.736, -1.483, 126.326, 57.134, -41.748, -12.348, 22.35, 0.45151, 0.0047, -0.01935, 0.892,
 15:28:53.516,c2:22:89:2b:7b:c3, 2015-01-01 00:44:01.765, 0.024, -0.033, 1.001, 0, 0, 0, -1.736, -1.483, 126.326, 57.134, -41.748, -12.348, 22.35, 0.45151, 0.0047, -0.01935, 0.892,
 15:28:53.516,c2:22:89:2b:7b:c3, 2015-01-01 00:44:01.765, 0.023, -0.028, 1.003, 0, 0, 0, -1.736, -1.483, 126.326, 57.134, -41.748, -12.348, 22.35, 0.45151, 0.0047, -0.01935, 0.892,
 15:28:53.516,c2:22:89:2b:7b:c3, 2015-01-01 00:44:01.765, 0.028, -0.029, 1.002, 0, 0, 0, -1.736, -1.483, 126.326, 57.134, -41.748, -12.348, 22.35, 0.45151, 0.0047, -0.01935, 0.892,
 15:28:53.546,c2:22:89:2b:7b:c3, 2015-01-01 00:44:01.765, 0.028, -0.034, 1.002, 0, 0, 0, -1.736, -1.483, 126.326, 57.134, -41.748, -12.348, 22.35, 0.45151, 0.0047, -0.01935, 0.892,
 15:28:53.546,c2:22:89:2b:7b:c3, 2015-01-01 00:44:01.765, 0.024, -0.029, 1.004, 0, 0, 0, -1.736, -1.483, 126.326, 57.134, -41.748, -12.348, 22.35, 0.45151, 0.0047, -0.01935, 0.892,
 15:28:53.546,c2:22:89:2b:7b:c3, 2015-01-01 00:44:01.765, 0.027, -0.028, 1.001, 0, 0, 0, -1.736, -1.483, 126.326, 57.134, -41.748, -12.348, 22.35, 0.45151, 0.0047, -0.01935, 0.892,
 15:28:53.546,c2:22:89:2b:7b:c3, 2015-01-01 00:44:01.765, 0.027, -0.031, 1.004, 0, 0, 0, -1.736, -1.483, 126.326, 57.134, -41.748, -12.348, 22.35, 0.45151, 0.0047, -0.01935, 0.892,
 15:28:53.606,c2:22:89:2b:7b:c3, 2015-01-01 00:44:01.765, 0.024, -0.031, 1.001, 0, 0, 0, -1.736, -1.483, 126.326, 57.134, -41.748, -12.348, 22.35, 0.45151, 0.0047, -0.01935, 0.892,
 15:28:53.606,c2:22:89:2b:7b:c3, 2015-01-01 00:44:01.765, 0.023, -0.031, 1.005, 0, 0, 0, -1.736, -1.483, 126.326, 57.134, -41.748, -12.348, 22.35, 0.45151, 0.0047, -0.01935, 0.892,
 15:28:53.606,c2:22:89:2b:7b:c3, 2015-01-01 00:44:01.765, 0.029, -0.029, 1.002, 0, 0, 0, -1.736, -1.483, 126.326, 57.134, -41.748, -12.348, 22.35, 0.45151, 0.0047, -0.01935, 0.892,
 15:28:53.606,c2:22:89:2b:7b:c3, 2015-01-01 00:44:01.765, 0.026, -0.032, 1.002, 0, 0, 0, -1.736, -1.483, 126.326, 57.134, -41.748, -12.348, 22.35, 0.45151, 0.0047, -0.01935, 0.892,
 15:28:53.636,c2:22:89:2b:7b:c3, 2015-01-01 00:44:01.765, 0.024, -0.032, 1.001, 0, 0, 0, -1.736, -1.483, 126.326, 57.134, -41.748, -12.348, 22.35, 0.45151, 0.0047, -0.01935, 0.892,
 15:28:53.636,c2:22:89:2b:7b:c3, 2015-01-01 00:44:01.765, 0.027, -0.03, 1.002, 0, 0, 0, -1.736, -1.483, 126.326, 57.134, -41.748, -12.348, 22.35, 0.45151, 0.0047, -0.01935, 0.892,
 15:28:53.636,c2:22:89:2b:7b:c3, 2015-01-01 00:44:01.765, 0.028, -0.034, 1.002, 0, 0, 0, -1.736, -1.483, 126.326, 57.134, -41.748, -12.348, 22.35, 0.45151, 0.0047, -0.01935, 0.892,
 15:28:53.636,c2:22:89:2b:7b:c3, 2015-01-01 00:44:01.765, 0.026, -0.031, 1.001, 0, 0, 0, -1.736, -1.483, 126.326, 57.134, -41.748, -12.348, 22.35, 0.45151, 0.0047, -0.01935, 0.892,
 15:28:53.667,c2:22:89:2b:7b:c3, 2015-01-01 00:44:01.765, 0.026, -0.03, 1.003, 0, 0, 0, -1.736, -1.483, 126.326, 57.134, -41.748, -12.348, 22.35, 0.45151, 0.0047, -0.01935, 0.892,
 15:28:53.667,c2:22:89:2b:7b:c3, 2015-01-01 00:44:01.765, 0.027, -0.03, 1.002, 0, 0, 0, -1.736, -1.483, 126.326, 57.134, -41.748, -12.348, 22.35, 0.45151, 0.0047, -0.01935, 0.892,
 15:28:53.667,c2:22:89:2b:7b:c3, 2015-01-01 00:44:01.765, 0.023, -0.033, 1.001, 0, 0, 0, -1.736, -1.483, 126.326, 57.134, -41.748, -12.348, 22.35, 0.45151, 0.0047, -0.01935, 0.892,
 15:28:53.667,c2:22:89:2b:7b:c3, 2015-01-01 00:44:01.765, 0.025, -0.028, 1.005, 0, 0, 0, -1.736, -1.483, 126.326, 57.134, -41.748, -12.348, 22.35, 0.45151, 0.0047, -0.01935, 0.892,
 15:28:53.726,c2:22:89:2b:7b:c3, 2015-01-01 00:44:01.765, 0.03, -0.029, 1.003, 0, 0, 0, -1.736, -1.483, 126.326, 57.134, -41.748, -12.348, 22.35, 0.45151, 0.00473, -0.01938, 0.892,
 15:28:53.726,c2:22:89:2b:7b:c3, 2015-01-01 00:44:01.765, 0.027, -0.031, 1.002, 0, 0, 0, -1.736, -1.483, 126.326, 57.134, -41.748, -12.348, 22.35, 0.45151, 0.00473, -0.01938, 0.892,
 15:28:53.726,c2:22:89:2b:7b:c3, 2015-01-01 00:44:01.765, 0.024, -0.031, 1.005, 0, 0, 0, -1.736, -1.483, 126.326, 57.134, -41.748, -12.348, 22.35, 0.45151, 0.00473, -0.01938, 0.892,
 15:28:53.726,c2:22:89:2b:7b:c3, 2015-01-01 00:44:01.765, 0.024, -0.028, 1, 0, 0, 0, -1.736, -1.483, 126.326, 57.134, -41.748, -12.348, 22.35, 0.45151, 0.00473, -0.01938, 0.892,
 15:28:53.816,c2:22:89:2b:7b:c3, 2015-01-01 00:44:02.125, 0.025, -0.031, 1.005, 0, 0, 0, -1.736, -1.483, 126.326, 57.134, -41.748, -12.348, 22.35, 0.45151, 0.00473, -0.01938, 0.892,
 15:28:53.816,c2:22:89:2b:7b:c3, 2015-01-01 00:44:02.125, 0.026, -0.028, 1.002, 0, 0, 0, -1.736, -1.483, 126.326, 57.134, -41.748, -12.348, 22.35, 0.45151, 0.00473, -0.01938, 0.892,
 15:28:53.816,c2:22:89:2b:7b:c3, 2015-01-01 00:44:02.125, 0.026, -0.028, 1.002, 0, 0, 0, -1.736, -1.483, 126.326, 57.134, -41.748, -12.348, 22.35, 0.45151, 0.00473, -0.01938, 0.892,
 15:28:53.816,c2:22:89:2b:7b:c3, 2015-01-01 00:44:02.125, 0.026, -0.03, 1, 0, 0, 0, -1.736, -1.483, 126.326, 57.134, -41.748, -12.348, 22.35, 0.45151, 0.00473, -0.01938, 0.892,
 15:28:53.816,c2:22:89:2b:7b:c3, 2015-01-01 00:44:02.125, 0.025, -0.032, 1.001, 0, 0, 0, -1.736, -1.483, 126.326, 57.134, -41.748, -12.348, 22.35, 0.45151, 0.00473, -0.01938, 0.892,
 15:28:53.816,c2:22:89:2b:7b:c3, 2015-01-01 00:44:02.125, 0.026, -0.031, 1.002, 0, 0, 0, -1.736, -1.483, 126.326, 57.134, -41.748, -12.348, 22.35, 0.45151, 0.00473, -0.01938, 0.892,
 15:28:53.816,c2:22:89:2b:7b:c3, 2015-01-01 00:44:02.125, 0.026, -0.03, 1.003, 0, 0, 0, -1.736, -1.483, 126.326, 57.134, -41.748, -12.348, 22.35, 0.45151, 0.00473, -0.01938, 0.892,
 15:28:53.816,c2:22:89:2b:7b:c3, 2015-01-01 00:44:02.125, 0.023, -0.034, 1.004, 0, 0, 0, -1.736, -1.483, 126.326, 57.134, -41.748, -12.348, 22.35, 0.45151, 0.00473, -0.01938, 0.892,
 15:28:53.845,c2:22:89:2b:7b:c3, 2015-01-01 00:44:02.125, 0.025, -0.03, 1.002, 0, 0, 0, -1.736, -1.483, 126.326, 57.134, -41.748, -12.348, 22.35, 0.45151, 0.00473, -0.01938, 0.892,
 15:28:53.845,c2:22:89:2b:7b:c3, 2015-01-01 00:44:02.125, 0.026, -0.03, 1.002, 0, 0, 0, -1.736, -1.483, 126.326, 57.134, -41.748, -12.348, 22.35, 0.45151, 0.00473, -0.01938, 0.892,
 15:28:53.845,c2:22:89:2b:7b:c3, 2015-01-01 00:44:02.125, 0.025, -0.03, 1.003, 0, 0, 0, -1.736, -1.483, 126.326, 57.134, -41.748, -12.348, 22.35, 0.45151, 0.00473, -0.01938, 0.892,
 15:28:53.845,c2:22:89:2b:7b:c3, 2015-01-01 00:44:02.125, 0.024, -0.032, 1.002, 0, 0, 0, -1.736, -1.483, 126.326, 57.134, -41.748, -12.348, 22.35, 0.45151, 0.00473, -0.01938, 0.892,
 15:28:53.877,c2:22:89:2b:7b:c3, 2015-01-01 00:44:02.125, 0.027, -0.027, 1.001, 0, 0, 0, -1.736, -1.483, 126.326, 57.134, -41.748, -12.348, 22.35, 0.45151, 0.00473, -0.01938, 0.892,
 15:28:53.877,c2:22:89:2b:7b:c3, 2015-01-01 00:44:02.125, 0.027, -0.03, 1.003, 0, 0, 0, -1.736, -1.483, 126.326, 57.134, -41.748, -12.348, 22.35, 0.45151, 0.00473, -0.01938, 0.892,
 15:28:53.877,c2:22:89:2b:7b:c3, 2015-01-01 00:44:02.125, 0.026, -0.03, 1.002, 0, 0, 0, -1.736, -1.483, 126.326, 57.134, -41.748, -12.348, 22.35, 0.45151, 0.00473, -0.01938, 0.892,
 15:28:53.877,c2:22:89:2b:7b:c3, 2015-01-01 00:44:02.125, 0.026, -0.029, 1.001, 0, 0, 0, -1.736, -1.483, 126.326, 57.134, -41.748, -12.348, 22.35, 0.45151, 0.00473, -0.01938, 0.892,
 15:28:53.907,c2:22:89:2b:7b:c3, 2015-01-01 00:44:02.125, 0.027, -0.03, 1.004, 0, 0, 0, -1.736, -1.483, 126.326, 57.134, -41.748, -12.348, 22.35, 0.45151, 0.00473, -0.01938, 0.892,
 15:28:53.907,c2:22:89:2b:7b:c3, 2015-01-01 00:44:02.125, 0.025, -0.032, 1.004, 0, 0, 0, -1.736, -1.483, 126.326, 57.134, -41.748, -12.348, 22.35, 0.45151, 0.00473, -0.01938, 0.892,
 15:28:53.907,c2:22:89:2b:7b:c3, 2015-01-01 00:44:02.125, 0.023, -0.033, 1.002, 0, 0, 0, -1.736, -1.483, 126.326, 57.134, -41.748, -12.348, 22.35, 0.45151, 0.00473, -0.01938, 0.892,
 15:28:53.907,c2:22:89:2b:7b:c3, 2015-01-01 00:44:02.125, 0.027, -0.029, 1.001, 0, 0, 0, -1.736, -1.483, 126.326, 57.134, -41.748, -12.348, 22.35, 0.45151, 0.00473, -0.01938, 0.892,
 15:28:53.997,c2:22:89:2b:7b:c3, 2015-01-01 00:44:02.125, 0.027, -0.03, 1.003, 0, 0, 0, -1.736, -1.483, 126.326, 57.134, -41.748, -12.348, 22.35, 0.45151, 0.00473, -0.01938, 0.892,
 15:28:53.997,c2:22:89:2b:7b:c3, 2015-01-01 00:44:02.125, 0.026, -0.03, 1.004, 0, 0, 0, -1.736, -1.483, 126.326, 57.134, -41.748, -12.348, 22.35, 0.45151, 0.00473, -0.01938, 0.892,
 15:28:53.997,c2:22:89:2b:7b:c3, 2015-01-01 00:44:02.125, 0.026, -0.029, 1.004, 0, 0, 0, -1.736, -1.483, 126.326, 57.134, -41.748, -12.348, 22.35, 0.45151, 0.00473, -0.01938, 0.892,
 15:28:53.997,c2:22:89:2b:7b:c3, 2015-01-01 00:44:02.125, 0.027, -0.03, 1.003, 0, 0, 0, -1.736, -1.483, 126.326, 57.134, -41.748, -12.348, 22.35, 0.45151, 0.00473, -0.01938, 0.892,
 15:28:53.997,c2:22:89:2b:7b:c3, 2015-01-01 00:44:02.125, 0.027, -0.031, 1.002, 0, 0, 0, -1.736, -1.483, 126.326, 57.134, -41.748, -12.348, 22.35, 0.45151, 0.00473, -0.01938, 0.892,
 15:28:53.997,c2:22:89:2b:7b:c3, 2015-01-01 00:44:02.125, 0.025, -0.031, 1.003, 0, 0, 0, -1.736, -1.483, 126.326, 57.134, -41.748, -12.348, 22.35, 0.45151, 0.00473, -0.01938, 0.892,
 15:28:53.997,c2:22:89:2b:7b:c3, 2015-01-01 00:44:02.125, 0.029, -0.029, 1.001, 0, 0, 0, -1.736, -1.483, 126.326, 57.134, -41.748, -12.348, 22.35, 0.45151, 0.00473, -0.01938, 0.892,
 15:28:53.997,c2:22:89:2b:7b:c3, 2015-01-01 00:44:02.125, 0.028, -0.03, 1.002, 0, 0, 0, -1.736, -1.483, 126.326, 57.134, -41.748, -12.348, 22.35, 0.45151, 0.00473, -0.01938, 0.892,
 15:28:54.027,c2:22:89:2b:7b:c3, 2015-01-01 00:44:02.125, 0.025, -0.029, 1.001, 0, 0, 0, -1.736, -1.483, 126.326, 57.232, -41.748, -12.348, 22.35, 0.45151, 0.00473, -0.01938, 0.892,
 15:28:54.027,c2:22:89:2b:7b:c3, 2015-01-01 00:44:02.125, 0.024, -0.029, 1.001, 0, 0, 0, -1.736, -1.483, 126.326, 57.232, -41.748, -12.348, 22.35, 0.45151, 0.00473, -0.01938, 0.892,
 15:28:54.027,c2:22:89:2b:7b:c3, 2015-01-01 00:44:02.125, 0.027, -0.031, 1.003, 0, 0, 0, -1.736, -1.489, 126.326, 57.232, -41.748, -12.348, 22.35, 0.45151, 0.00473, -0.01938, 0.892,
 15:28:54.027,c2:22:89:2b:7b:c3, 2015-01-01 00:44:02.125, 0.025, -0.03, 1, 0, 0, 0, -1.736, -1.489, 126.326, 57.232, -41.748, -12.348, 22.35, 0.45151, 0.00473, -0.01938, 0.892,
 15:28:54.086,c2:22:89:2b:7b:c3, 2015-01-01 00:44:02.125, 0.027, -0.03, 1.001, 0, 0, 0, -1.736, -1.489, 126.326, 57.232, -41.748, -12.348, 22.35, 0.45151, 0.00473, -0.01938, 0.892,
 15:28:54.086,c2:22:89:2b:7b:c3, 2015-01-01 00:44:02.125, 0.026, -0.03, 1.002, 0, 0, 0, -1.736, -1.489, 126.326, 57.232, -41.748, -12.348, 22.35, 0.45151, 0.00473, -0.01938, 0.892,
 15:28:54.086,c2:22:89:2b:7b:c3, 2015-01-01 00:44:02.125, 0.023, -0.033, 1.005, 0, 0, 0, -1.736, -1.489, 126.326, 57.232, -41.748, -12.348, 22.35, 0.45151, 0.00473, -0.01938, 0.892,
 15:28:54.087,c2:22:89:2b:7b:c3, 2015-01-01 00:44:02.125, 0.025, -0.032, 1, 0, 0, 0, -1.736, -1.489, 126.326, 57.232, -41.748, -12.348, 22.35, 0.45151, 0.00473, -0.01938, 0.892,
 15:28:54.116,c2:22:89:2b:7b:c3, 2015-01-01 00:44:02.125, 0.029, -0.028, 1.001, 0, 0, 0, -1.736, -1.489, 126.326, 57.232, -41.748, -12.348, 22.35, 0.45151, 0.00473, -0.01938, 0.892,
 15:28:54.116,c2:22:89:2b:7b:c3, 2015-01-01 00:44:02.125, 0.025, -0.031, 1.004, 0, 0, 0, -1.736, -1.489, 126.326, 57.232, -41.748, -12.348, 22.35, 0.45151, 0.00473, -0.01938, 0.892,
 15:28:54.116,c2:22:89:2b:7b:c3, 2015-01-01 00:44:02.125, 0.026, -0.033, 1.004, 0, 0, 0, -1.736, -1.489, 126.326, 57.232, -41.748, -12.348, 22.35, 0.45151, 0.00473, -0.01938, 0.892,
 15:28:54.116,c2:22:89:2b:7b:c3, 2015-01-01 00:44:02.125, 0.025, -0.028, 1, 0, 0, 0, -1.736, -1.489, 126.326, 57.232, -41.748, -12.348, 22.35, 0.45151, 0.00473, -0.01938, 0.892,
 15:28:54.147,c2:22:89:2b:7b:c3, 2015-01-01 00:44:02.125, 0.027, -0.031, 1.002, 0, 0, 0, -1.736, -1.489, 126.326, 57.232, -41.748, -12.348, 22.35, 0.45151, 0.00473, -0.01938, 0.892,
 15:28:54.147,c2:22:89:2b:7b:c3, 2015-01-01 00:44:02.125, 0.025, -0.032, 1.002, 0, 0, 0, -1.736, -1.489, 126.326, 57.232, -41.748, -12.348, 22.35, 0.45151, 0.00473, -0.01938, 0.892,
 15:28:54.147,c2:22:89:2b:7b:c3, 2015-01-01 00:44:02.125, 0.024, -0.029, 1.002, 0, 0, 0, -1.736, -1.489, 126.326, 57.232, -41.748, -12.348, 22.35, 0.45151, 0.00473, -0.01938, 0.892,
 15:28:54.147,c2:22:89:2b:7b:c3, 2015-01-01 00:44:02.125, 0.024, -0.029, 1.002, 0, 0, 0, -1.736, -1.489, 126.326, 57.232, -41.748, -12.348, 22.35, 0.45151, 0.00473, -0.01938, 0.892,
 15:28:54.205,c2:22:89:2b:7b:c3, 2015-01-01 00:44:02.540, 0.027, -0.033, 1.003, 0, 0, 0, -1.736, -1.489, 126.326, 57.232, -41.748, -12.348, 22.35, 0.45151, 0.00473, -0.01938, 0.892,
 15:28:54.205,c2:22:89:2b:7b:c3, 2015-01-01 00:44:02.540, 0.024, -0.03, 1.002, 0, 0, 0, -1.736, -1.489, 126.326, 57.232, -41.748, -12.348, 22.35, 0.45151, 0.00473, -0.01938, 0.892,
